timestamp,buyer,seller,symbol,currency,price,quantity,day,source_file,notional,day_book,symbol_book,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,source_file_book,outer_bid,outer_ask,wall_mid_outer,spread,top3_bid_volume,top3_ask_volume,book_imbalance,wall_bid,wall_ask,wall_mid,book_index,mid_plus_1,mid_plus_2,mid_plus_5,mid_plus_10,mid_plus_20,mid_plus_50,mid_plus_100,next_top3_bid,next_top3_ask,bid_at_trade,ask_at_trade,aggressor,mark,role,side,edge_at_fill,mark_aggressor,session_bin,quantity_bin,mid_move_100,fwd_100,fwd_pnl_100,mid_move_200,fwd_200,fwd_pnl_200,mid_move_500,fwd_500,fwd_pnl_500,mid_move_1000,fwd_1000,fwd_pnl_1000,mid_move_2000,fwd_2000,fwd_pnl_2000,mid_move_5000,fwd_5000,fwd_pnl_5000,mid_move_10000,fwd_10000,fwd_pnl_10000
368400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10031.0,3,3,trades_round_4_day_3.csv,30093.0,3,HYDROGEL_PACK,10031,11,10029.0,28.0,,,10047,11,10050.0,28.0,,,10039.0,0.0,prices_round_4_day_3.csv,10029.0,10050.0,10039.5,16,39.0,39.0,0.0,10029.0,10050.0,10039.5,3684,10039.0,10038.0,10034.0,10040.0,10038.0,10051.0,10033.5,41.0,41.0,10031,10047,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,0.0,8.0,24.0,-1.0,7.0,21.0,-5.0,3.0,9.0,1.0,9.0,27.0,-1.0,7.0,21.0,12.0,20.0,60.0,-5.5,2.5,7.5
368900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10026.0,5,3,trades_round_4_day_3.csv,50130.0,3,HYDROGEL_PACK,10026,14,10024.0,20.0,,,10042,14,10045.0,20.0,,,10034.0,0.0,prices_round_4_day_3.csv,10024.0,10045.0,10034.5,16,34.0,34.0,0.0,10024.0,10045.0,10034.5,3689,10036.0,10039.0,10040.0,10040.0,10038.0,10048.0,10039.5,40.0,40.0,10026,10042,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,2.0,10.0,50.0,5.0,13.0,65.0,6.0,14.0,70.0,6.0,14.0,70.0,4.0,12.0,60.0,14.0,22.0,110.0,5.5,13.5,67.5
370200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10028.0,4,3,trades_round_4_day_3.csv,40112.0,3,HYDROGEL_PACK,10028,14,10026.0,30.0,,,10044,14,10047.0,30.0,,,10036.0,0.0,prices_round_4_day_3.csv,10026.0,10047.0,10036.5,16,44.0,44.0,0.0,10026.0,10047.0,10036.5,3702,10037.0,10038.0,10042.0,10043.0,10049.0,10042.0,10026.0,43.0,43.0,10028,10044,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,1.0,9.0,36.0,2.0,10.0,40.0,6.0,14.0,56.0,7.0,15.0,60.0,13.0,21.0,84.0,6.0,14.0,56.0,-10.0,-2.0,-8.0
370900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10030.0,3,3,trades_round_4_day_3.csv,30090.0,3,HYDROGEL_PACK,10030,10,10028.0,30.0,,,10046,10,10049.0,30.0,,,10038.0,0.0,prices_round_4_day_3.csv,10028.0,10049.0,10038.5,16,40.0,40.0,0.0,10028.0,10049.0,10038.5,3709,10040.0,10043.0,10041.5,10044.0,10050.0,10043.0,10028.0,38.0,38.0,10030,10046,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,2.0,10.0,30.0,5.0,13.0,39.0,3.5,11.5,34.5,6.0,14.0,42.0,12.0,20.0,60.0,5.0,13.0,39.0,-10.0,-2.0,-6.0
377800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10034.0,5,3,trades_round_4_day_3.csv,50170.0,3,HYDROGEL_PACK,10034,13,10032.0,27.0,,,10051,13,10053.0,27.0,,,10042.5,0.0,prices_round_4_day_3.csv,10032.0,10053.0,10042.5,17,40.0,40.0,0.0,10032.0,10053.0,10042.5,3778,10040.0,10036.0,10035.0,10036.0,10027.0,10025.0,10019.0,37.0,37.0,10034,10051,sell,Mark 14,buyer,1.0,8.5,False,middle,3-5,-2.5,6.0,30.0,-6.5,2.0,10.0,-7.5,1.0,5.0,-6.5,2.0,10.0,-15.5,-7.0,-35.0,-17.5,-9.0,-45.0,-23.5,-15.0,-75.0
380200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10034.0,6,3,trades_round_4_day_3.csv,60204.0,3,HYDROGEL_PACK,10018,10,10015.0,24.0,,,10034,10,10037.0,24.0,,,10026.0,0.0,prices_round_4_day_3.csv,10015.0,10037.0,10026.0,16,34.0,34.0,0.0,10015.0,10037.0,10026.0,3802,10032.5,10029.0,10026.0,10026.0,10017.0,10019.0,10004.0,42.0,38.0,10018,10034,buy,Mark 38,buyer,1.0,-8.0,True,middle,6-10,6.5,-1.5,-9.0,3.0,-5.0,-30.0,0.0,-8.0,-48.0,0.0,-8.0,-48.0,-9.0,-17.0,-102.0,-7.0,-15.0,-90.0,-22.0,-30.0,-180.0
381000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10020.0,3,3,trades_round_4_day_3.csv,30060.0,3,HYDROGEL_PACK,10020,15,10017.0,29.0,,,10036,15,10038.0,29.0,,,10028.0,0.0,prices_round_4_day_3.csv,10017.0,10038.0,10027.5,16,44.0,44.0,0.0,10017.0,10038.0,10027.5,3810,10032.0,10026.0,10025.0,10017.0,10024.0,10013.0,10011.0,42.0,38.0,10020,10036,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,4.0,12.0,36.0,-2.0,6.0,18.0,-3.0,5.0,15.0,-11.0,-3.0,-9.0,-4.0,4.0,12.0,-15.0,-7.0,-21.0,-17.0,-9.0,-27.0
386400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,5,3,trades_round_4_day_3.csv,50030.0,3,HYDROGEL_PACK,10006,11,10003.0,29.0,,,10022,11,10024.0,29.0,,,10014.0,0.0,prices_round_4_day_3.csv,10003.0,10024.0,10013.5,16,40.0,40.0,0.0,10003.0,10024.0,10013.5,3864,10010.0,10011.0,10015.0,10013.0,10018.0,10016.0,10020.0,44.0,44.0,10006,10022,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,-4.0,4.0,20.0,-3.0,5.0,25.0,1.0,9.0,45.0,-1.0,7.0,35.0,4.0,12.0,60.0,2.0,10.0,50.0,6.0,14.0,70.0
389200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,2,3,trades_round_4_day_3.csv,20012.0,3,HYDROGEL_PACK,10006,13,10003.0,22.0,,,10022,13,10024.0,22.0,,,10014.0,0.0,prices_round_4_day_3.csv,10003.0,10024.0,10013.5,16,35.0,35.0,0.0,10003.0,10024.0,10013.5,3892,10016.0,10017.0,10011.5,10004.0,10011.0,10017.0,10021.0,40.0,40.0,10006,10022,sell,Mark 14,buyer,1.0,8.0,False,middle,1-2,2.0,10.0,20.0,3.0,11.0,22.0,-2.5,5.5,11.0,-10.0,-2.0,-4.0,-3.0,5.0,10.0,3.0,11.0,22.0,7.0,15.0,30.0
390200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,2,3,trades_round_4_day_3.csv,19992.0,3,HYDROGEL_PACK,9996,11,9994.0,30.0,,,10012,11,10015.0,30.0,,,10004.0,0.0,prices_round_4_day_3.csv,9994.0,10015.0,10004.5,16,41.0,41.0,0.0,9994.0,10015.0,10004.5,3902,10003.0,10004.0,10009.0,10011.0,10018.0,10020.0,10015.0,39.0,39.0,9996,10012,sell,Mark 14,buyer,1.0,8.0,False,middle,1-2,-1.0,7.0,14.0,0.0,8.0,16.0,5.0,13.0,26.0,7.0,15.0,30.0,14.0,22.0,44.0,16.0,24.0,48.0,11.0,19.0,38.0
390600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10000.0,6,3,trades_round_4_day_3.csv,60000.0,3,HYDROGEL_PACK,10000,10,9997.0,23.0,,,10016,10,10018.0,23.0,,,10008.0,0.0,prices_round_4_day_3.csv,9997.0,10018.0,10007.5,16,33.0,33.0,0.0,9997.0,10018.0,10007.5,3906,10009.0,10008.0,10010.0,10018.0,10014.0,10023.0,10014.0,34.0,34.0,10000,10016,sell,Mark 14,buyer,1.0,8.0,False,middle,6-10,1.0,9.0,54.0,0.0,8.0,48.0,2.0,10.0,60.0,10.0,18.0,108.0,6.0,14.0,84.0,15.0,23.0,138.0,6.0,14.0,84.0
391200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10003.0,2,3,trades_round_4_day_3.csv,20006.0,3,HYDROGEL_PACK,10003,15,10001.0,23.0,,,10019,15,10022.0,23.0,,,10011.0,0.0,prices_round_4_day_3.csv,10001.0,10022.0,10011.5,16,38.0,38.0,0.0,10001.0,10022.0,10011.5,3912,10015.0,10016.0,10018.0,10018.0,10018.0,10023.0,10012.0,43.0,43.0,10003,10019,sell,Mark 14,buyer,1.0,8.0,False,middle,1-2,4.0,12.0,24.0,5.0,13.0,26.0,7.0,15.0,30.0,7.0,15.0,30.0,7.0,15.0,30.0,12.0,20.0,40.0,1.0,9.0,18.0
391700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,4,3,trades_round_4_day_3.csv,40104.0,3,HYDROGEL_PACK,10010,11,10007.0,27.0,,,10026,11,10028.0,27.0,,,10018.0,0.0,prices_round_4_day_3.csv,10007.0,10028.0,10017.5,16,38.0,38.0,0.0,10007.0,10028.0,10017.5,3917,10020.0,10018.0,10018.0,10013.0,10017.0,10019.0,10007.0,34.0,34.0,10010,10026,buy,Mark 38,buyer,1.0,-8.0,True,middle,3-5,2.0,-6.0,-24.0,0.0,-8.0,-32.0,0.0,-8.0,-32.0,-5.0,-13.0,-52.0,-1.0,-9.0,-36.0,1.0,-7.0,-28.0,-11.0,-19.0,-76.0
391900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,4,3,trades_round_4_day_3.csv,40040.0,3,HYDROGEL_PACK,10010,10,10008.0,20.0,,,10026,10,10029.0,20.0,,,10018.0,0.0,prices_round_4_day_3.csv,10008.0,10029.0,10018.5,16,30.0,30.0,0.0,10008.0,10029.0,10018.5,3919,10016.0,10017.0,10015.0,10014.0,10012.0,10018.0,10005.0,36.0,36.0,10010,10026,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,-2.0,6.0,24.0,-1.0,7.0,28.0,-3.0,5.0,20.0,-4.0,4.0,16.0,-6.0,2.0,8.0,0.0,8.0,32.0,-13.0,-5.0,-20.0
394800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,6,3,trades_round_4_day_3.csv,60042.0,3,HYDROGEL_PACK,10007,12,10005.0,28.0,,,10023,12,10026.0,28.0,,,10015.0,0.0,prices_round_4_day_3.csv,10005.0,10026.0,10015.5,16,40.0,40.0,0.0,10005.0,10026.0,10015.5,3948,10016.0,10018.0,10019.0,10024.0,10017.0,10020.0,9994.0,33.0,33.0,10007,10023,sell,Mark 14,buyer,1.0,8.0,False,middle,6-10,1.0,9.0,54.0,3.0,11.0,66.0,4.0,12.0,72.0,9.0,17.0,102.0,2.0,10.0,60.0,5.0,13.0,78.0,-21.0,-13.0,-78.0
395500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10031.0,3,3,trades_round_4_day_3.csv,30093.0,3,HYDROGEL_PACK,10015,12,10012.0,28.0,,,10031,12,10033.0,28.0,,,10023.0,0.0,prices_round_4_day_3.csv,10012.0,10033.0,10022.5,16,40.0,40.0,0.0,10012.0,10033.0,10022.5,3955,10023.0,10022.5,10024.0,10014.5,10027.0,10013.5,9990.0,37.0,37.0,10015,10031,buy,Mark 38,buyer,1.0,-8.0,True,middle,3-5,0.0,-8.0,-24.0,-0.5,-8.5,-25.5,1.0,-7.0,-21.0,-8.5,-16.5,-49.5,4.0,-4.0,-12.0,-9.5,-17.5,-52.5,-33.0,-41.0,-123.0
396500,Mark 38,Mark 22,HYDROGEL_PACK,XIRECS,10018.0,5,3,trades_round_4_day_3.csv,50090.0,3,HYDROGEL_PACK,10011,15,10008.0,27.0,,,10018,6,10027.0,15.0,10029.0,27.0,10014.5,0.0,prices_round_4_day_3.csv,10008.0,10029.0,10018.5,7,42.0,48.0,-0.06666666666666667,10008.0,10029.0,10018.5,3965,10019.0,10019.0,10019.0,10027.0,10023.0,10015.0,9990.0,34.0,34.0,10011,10018,buy,Mark 38,buyer,1.0,-3.5,True,middle,3-5,4.5,1.0,5.0,4.5,1.0,5.0,4.5,1.0,5.0,12.5,9.0,45.0,8.5,5.0,25.0,0.5,-3.0,-15.0,-24.5,-28.0,-140.0
397000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10027.0,2,3,trades_round_4_day_3.csv,20054.0,3,HYDROGEL_PACK,10011,10,10008.0,30.0,,,10027,10,10029.0,30.0,,,10019.0,0.0,prices_round_4_day_3.csv,10008.0,10029.0,10018.5,16,40.0,40.0,0.0,10008.0,10029.0,10018.5,3970,10020.0,10023.0,10027.0,10027.0,10017.0,10005.0,9996.0,36.0,36.0,10011,10027,buy,Mark 38,buyer,1.0,-8.0,True,middle,1-2,1.0,-7.0,-14.0,4.0,-4.0,-8.0,8.0,0.0,0.0,8.0,0.0,0.0,-2.0,-10.0,-20.0,-14.0,-22.0,-44.0,-23.0,-31.0,-62.0
397100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10028.0,5,3,trades_round_4_day_3.csv,50140.0,3,HYDROGEL_PACK,10012,15,10010.0,21.0,,,10028,15,10031.0,21.0,,,10020.0,0.0,prices_round_4_day_3.csv,10010.0,10031.0,10020.5,16,36.0,36.0,0.0,10010.0,10031.0,10020.5,3971,10023.0,10025.0,10027.0,10027.0,10021.0,10008.0,9998.5,37.0,37.0,10012,10028,buy,Mark 38,buyer,1.0,-8.0,True,middle,3-5,3.0,-5.0,-25.0,5.0,-3.0,-15.0,7.0,-1.0,-5.0,7.0,-1.0,-5.0,1.0,-7.0,-35.0,-12.0,-20.0,-100.0,-21.5,-29.5,-147.5
398500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10015.0,6,3,trades_round_4_day_3.csv,60090.0,3,HYDROGEL_PACK,10015,12,10013.0,29.0,,,10031,12,10034.0,29.0,,,10023.0,0.0,prices_round_4_day_3.csv,10013.0,10034.0,10023.5,16,41.0,41.0,0.0,10013.0,10034.0,10023.5,3985,10021.0,10020.0,10017.0,10019.0,10013.5,10001.0,9994.0,39.0,39.0,10015,10031,sell,Mark 14,buyer,1.0,8.0,False,middle,6-10,-2.0,6.0,36.0,-3.0,5.0,30.0,-6.0,2.0,12.0,-4.0,4.0,24.0,-9.5,-1.5,-9.0,-22.0,-14.0,-84.0,-29.0,-21.0,-126.0
400200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10023.0,3,3,trades_round_4_day_3.csv,30069.0,3,HYDROGEL_PACK,10007,15,10005.0,28.0,,,10023,15,10026.0,28.0,,,10015.0,0.0,prices_round_4_day_3.csv,10005.0,10026.0,10015.5,16,43.0,43.0,0.0,10005.0,10026.0,10015.5,4002,10016.0,10014.0,10013.0,10012.0,10004.0,9990.0,9977.0,41.0,41.0,10007,10023,buy,Mark 38,buyer,1.0,-8.0,True,middle,3-5,1.0,-7.0,-21.0,-1.0,-9.0,-27.0,-2.0,-10.0,-30.0,-3.0,-11.0,-33.0,-11.0,-19.0,-57.0,-25.0,-33.0,-99.0,-38.0,-46.0,-138.0
404300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,6,3,trades_round_4_day_3.csv,59958.0,3,HYDROGEL_PACK,9993,12,9990.0,24.0,,,10009,12,10011.0,24.0,,,10001.0,0.0,prices_round_4_day_3.csv,9990.0,10011.0,10000.5,16,36.0,36.0,0.0,9990.0,10011.0,10000.5,4043,9995.0,9996.0,9994.0,9990.0,9991.0,9987.0,9998.0,35.0,39.0,9993,10009,sell,Mark 14,buyer,1.0,8.0,False,middle,6-10,-6.0,2.0,12.0,-5.0,3.0,18.0,-7.0,1.0,6.0,-11.0,-3.0,-18.0,-10.0,-2.0,-12.0,-14.0,-6.0,-36.0,-3.0,5.0,30.0
406800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10002.0,6,3,trades_round_4_day_3.csv,60012.0,3,HYDROGEL_PACK,9986,14,9983.0,21.0,,,10002,14,10004.0,21.0,,,9994.0,0.0,prices_round_4_day_3.csv,9983.0,10004.0,9993.5,16,35.0,35.0,0.0,9983.0,10004.0,9993.5,4068,9994.0,9996.0,10000.0,9996.0,9988.0,9988.0,10005.0,35.0,35.0,9986,10002,buy,Mark 38,buyer,1.0,-8.0,True,middle,6-10,0.0,-8.0,-48.0,2.0,-6.0,-36.0,6.0,-2.0,-12.0,2.0,-6.0,-36.0,-6.0,-14.0,-84.0,-6.0,-14.0,-84.0,11.0,3.0,18.0
409100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9979.0,3,3,trades_round_4_day_3.csv,29937.0,3,HYDROGEL_PACK,9979,11,9977.0,23.0,,,9995,11,9998.0,23.0,,,9987.0,0.0,prices_round_4_day_3.csv,9977.0,9998.0,9987.5,16,34.0,34.0,0.0,9977.0,9998.0,9987.5,4091,9989.0,9987.0,9989.0,9979.0,9976.0,9993.0,10021.0,36.0,36.0,9979,9995,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,2.0,10.0,30.0,0.0,8.0,24.0,2.0,10.0,30.0,-8.0,0.0,0.0,-11.0,-3.0,-9.0,6.0,14.0,42.0,34.0,42.0,126.0
417100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10013.0,4,3,trades_round_4_day_3.csv,40052.0,3,HYDROGEL_PACK,9997,10,9994.0,21.0,,,10013,10,10015.0,21.0,,,10005.0,0.0,prices_round_4_day_3.csv,9994.0,10015.0,10004.5,16,31.0,31.0,0.0,9994.0,10015.0,10004.5,4171,10007.0,10007.0,10008.5,10010.0,10021.0,10017.0,10034.0,33.0,33.0,9997,10013,buy,Mark 38,buyer,1.0,-8.0,True,middle,3-5,2.0,-6.0,-24.0,2.0,-6.0,-24.0,3.5,-4.5,-18.0,5.0,-3.0,-12.0,16.0,8.0,32.0,12.0,4.0,16.0,29.0,21.0,84.0
419200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,2,3,trades_round_4_day_3.csv,20026.0,3,HYDROGEL_PACK,10013,10,10010.0,26.0,,,10029,10,10031.0,26.0,,,10021.0,0.0,prices_round_4_day_3.csv,10010.0,10031.0,10020.5,16,36.0,36.0,0.0,10010.0,10031.0,10020.5,4192,10022.0,10022.0,10024.0,10020.0,10016.0,10031.0,10036.0,32.0,32.0,10013,10029,sell,Mark 14,buyer,1.0,8.0,False,middle,1-2,1.0,9.0,18.0,1.0,9.0,18.0,3.0,11.0,22.0,-1.0,7.0,14.0,-5.0,3.0,6.0,10.0,18.0,36.0,15.0,23.0,46.0
424000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10039.0,4,3,trades_round_4_day_3.csv,40156.0,3,HYDROGEL_PACK,10023,14,10021.0,27.0,,,10039,14,10042.0,27.0,,,10031.0,0.0,prices_round_4_day_3.csv,10021.0,10042.0,10031.5,16,41.0,41.0,0.0,10021.0,10042.0,10031.5,4240,10030.0,10031.0,10031.0,10029.0,10038.0,10034.0,10020.0,41.0,41.0,10023,10039,buy,Mark 38,buyer,1.0,-8.0,True,middle,3-5,-1.0,-9.0,-36.0,0.0,-8.0,-32.0,0.0,-8.0,-32.0,-2.0,-10.0,-40.0,7.0,-1.0,-4.0,3.0,-5.0,-20.0,-11.0,-19.0,-76.0
434400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10033.0,4,3,trades_round_4_day_3.csv,40132.0,3,HYDROGEL_PACK,10017,10,10015.0,26.0,,,10033,10,10036.0,26.0,,,10025.0,0.0,prices_round_4_day_3.csv,10015.0,10036.0,10025.5,16,36.0,36.0,0.0,10015.0,10036.0,10025.5,4344,10025.0,10025.0,10024.0,10027.0,10039.5,10037.0,10047.0,34.0,34.0,10017,10033,buy,Mark 38,buyer,1.0,-8.0,True,middle,3-5,0.0,-8.0,-32.0,0.0,-8.0,-32.0,-1.0,-9.0,-36.0,2.0,-6.0,-24.0,14.5,6.5,26.0,12.0,4.0,16.0,22.0,14.0,56.0
436000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,2,3,trades_round_4_day_3.csv,20102.0,3,HYDROGEL_PACK,10035,11,10033.0,24.0,,,10051,11,10054.0,24.0,,,10043.0,0.0,prices_round_4_day_3.csv,10033.0,10054.0,10043.5,16,35.0,35.0,0.0,10033.0,10054.0,10043.5,4360,10043.0,10042.0,10037.0,10035.0,10044.0,10030.0,10043.0,42.0,42.0,10035,10051,buy,Mark 38,buyer,1.0,-8.0,True,middle,1-2,0.0,-8.0,-16.0,-1.0,-9.0,-18.0,-6.0,-14.0,-28.0,-8.0,-16.0,-32.0,1.0,-7.0,-14.0,-13.0,-21.0,-42.0,0.0,-8.0,-16.0
438800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,6,3,trades_round_4_day_3.csv,60306.0,3,HYDROGEL_PACK,10035,10,10033.0,29.0,,,10051,10,10054.0,29.0,,,10043.0,0.0,prices_round_4_day_3.csv,10033.0,10054.0,10043.5,16,39.0,39.0,0.0,10033.0,10054.0,10043.5,4388,10042.0,10042.0,10045.0,10040.0,10031.0,10049.0,10053.5,39.0,39.0,10035,10051,buy,Mark 38,buyer,1.0,-8.0,True,middle,6-10,-1.0,-9.0,-54.0,-1.0,-9.0,-54.0,2.0,-6.0,-36.0,-3.0,-11.0,-66.0,-12.0,-20.0,-120.0,6.0,-2.0,-12.0,10.5,2.5,15.0
439100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10051.0,3,3,trades_round_4_day_3.csv,30153.0,3,HYDROGEL_PACK,10035,10,10032.0,30.0,,,10051,10,10053.0,30.0,,,10043.0,0.0,prices_round_4_day_3.csv,10032.0,10053.0,10042.5,16,40.0,40.0,0.0,10032.0,10053.0,10042.5,4391,10044.5,10045.0,10036.0,10037.0,10030.0,10047.0,10054.0,35.0,35.0,10035,10051,buy,Mark 38,buyer,1.0,-8.0,True,middle,3-5,1.5,-6.5,-19.5,2.0,-6.0,-18.0,-7.0,-15.0,-45.0,-6.0,-14.0,-42.0,-13.0,-21.0,-63.0,4.0,-4.0,-12.0,11.0,3.0,9.0
442900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10052.0,2,3,trades_round_4_day_3.csv,20104.0,3,HYDROGEL_PACK,10036,10,10034.0,29.0,,,10052,10,10055.0,29.0,,,10044.0,0.0,prices_round_4_day_3.csv,10034.0,10055.0,10044.5,16,39.0,39.0,0.0,10034.0,10055.0,10044.5,4429,10046.0,10046.0,10044.0,10049.5,10043.5,10053.0,10052.5,36.0,36.0,10036,10052,buy,Mark 38,buyer,1.0,-8.0,True,middle,1-2,2.0,-6.0,-12.0,2.0,-6.0,-12.0,0.0,-8.0,-16.0,5.5,-2.5,-5.0,-0.5,-8.5,-17.0,9.0,1.0,2.0,8.5,0.5,1.0
446100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10054.0,2,3,trades_round_4_day_3.csv,20108.0,3,HYDROGEL_PACK,10046,4,10038.0,10.0,10036.0,28.0,10054,10,10057.0,28.0,,,10050.0,0.0,prices_round_4_day_3.csv,10036.0,10057.0,10046.5,8,42.0,38.0,0.05,10036.0,10057.0,10046.5,4461,10046.0,10043.0,10050.0,10047.0,10053.0,10049.0,10069.0,36.0,36.0,10046,10054,buy,Mark 38,buyer,1.0,-4.0,True,middle,1-2,-4.0,-8.0,-16.0,-7.0,-11.0,-22.0,0.0,-4.0,-8.0,-3.0,-7.0,-14.0,3.0,-1.0,-2.0,-1.0,-5.0,-10.0,19.0,15.0,30.0
451000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10043.0,4,3,trades_round_4_day_3.csv,40172.0,3,HYDROGEL_PACK,10043,10,10041.0,24.0,,,10059,10,10062.0,24.0,,,10051.0,0.0,prices_round_4_day_3.csv,10041.0,10062.0,10051.5,16,34.0,34.0,0.0,10041.0,10062.0,10051.5,4510,10049.0,10047.0,10049.0,10051.0,10054.0,10067.0,10075.0,41.0,41.0,10043,10059,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,-2.0,6.0,24.0,-4.0,4.0,16.0,-2.0,6.0,24.0,0.0,8.0,32.0,3.0,11.0,44.0,16.0,24.0,96.0,24.0,32.0,128.0
451300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10053.0,6,3,trades_round_4_day_3.csv,60318.0,3,HYDROGEL_PACK,10037,15,10035.0,24.0,,,10053,15,10056.0,24.0,,,10045.0,0.0,prices_round_4_day_3.csv,10035.0,10056.0,10045.5,16,39.0,39.0,0.0,10035.0,10056.0,10045.5,4513,10047.0,10049.0,10050.0,10054.0,10051.0,10072.0,10073.0,42.0,42.0,10037,10053,buy,Mark 38,buyer,1.0,-8.0,True,middle,6-10,2.0,-6.0,-36.0,4.0,-4.0,-24.0,5.0,-3.0,-18.0,9.0,1.0,6.0,6.0,-2.0,-12.0,27.0,19.0,114.0,28.0,20.0,120.0
451600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10040.0,2,3,trades_round_4_day_3.csv,20080.0,3,HYDROGEL_PACK,10040,13,10038.0,23.0,,,10057,13,10059.0,23.0,,,10048.5,0.0,prices_round_4_day_3.csv,10038.0,10059.0,10048.5,17,36.0,36.0,0.0,10038.0,10059.0,10048.5,4516,10050.0,10050.0,10051.5,10050.0,10053.0,10068.0,10072.0,35.0,35.0,10040,10057,sell,Mark 14,buyer,1.0,8.5,False,middle,1-2,1.5,10.0,20.0,1.5,10.0,20.0,3.0,11.5,23.0,1.5,10.0,20.0,4.5,13.0,26.0,19.5,28.0,56.0,23.5,32.0,64.0
453000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10046.0,4,3,trades_round_4_day_3.csv,40184.0,3,HYDROGEL_PACK,10046,13,10043.0,23.0,,,10062,13,10064.0,23.0,,,10054.0,0.0,prices_round_4_day_3.csv,10043.0,10064.0,10053.5,16,36.0,36.0,0.0,10043.0,10064.0,10053.5,4530,10054.0,10051.0,10050.0,10053.0,10060.0,10070.0,10064.0,41.0,41.0,10046,10062,sell,Mark 14,buyer,1.0,8.0,False,middle,3-5,0.0,8.0,32.0,-3.0,5.0,20.0,-4.0,4.0,16.0,-1.0,7.0,28.0,6.0,14.0,56.0,16.0,24.0,96.0,10.0,18.0,72.0
454900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10068.0,2,3,trades_round_4_day_3.csv,20136.0,3,HYDROGEL_PACK,10052,13,10049.0,23.0,,,10068,13,10070.0,23.0,,,10060.0,0.0,prices_round_4_day_3.csv,10049.0,10070.0,10059.5,16,36.0,36.0,0.0,10049.0,10070.0,10059.5,4549,10060.0,10061.0,10061.0,10064.0,10068.0,10078.0,10060.0,31.0,31.0,10052,10068,buy,Mark 38,buyer,1.0,-8.0,True,middle,1-2,0.0,-8.0,-16.0,1.0,-7.0,-14.0,1.0,-7.0,-14.0,4.0,-4.0,-8.0,8.0,0.0,0.0,18.0,10.0,20.0,0.0,-8.0,-16.0
